iso3,annee,migrants,pib_pc,ressources,population,n_events,n_deaths,polity2,conflits_pc,deces_pc,log_conflits,log_deces,log_migrants,log_pib,log_ressources,periode,lag_conflits,lag_migrants,lag_pib,lag_polity,lag_ressources,W_lag_migrants,W_log_pib,W_polity2,W_log_ressources,lag_log_conflits
CMR,2014,464971.6,1381.81938454907,7.03590731300358,22059893,51,1047,-5,0.23118879135089185,4.746169893027133,0.20798019966003622,1.748533527301886,13.04973375810218,7.231156304432972,2.0839199129144914,2011-2024,0.004661496753531386,12.95180800675046,7.205793340346184,-5,2.1202269945187564,12.618204993564575,7.756567064777297,-0.6666666666666665,2.9236893566324804,0.004661496753531386
CMR,2015,508346,1415.00009710569,5.63563339959601,22763414,62,1263,-5,0.27236687783299995,5.548376882307724,0.24087884930049638,1.8792172147107913,13.13891956424004,7.254884878703265,1.8924541266183377,2011-2024,0.20798019966003622,13.04973375810218,7.231156304432972,-5,2.0839199129144914,12.675494290764597,7.739246290051466,-0.16666666666666666,2.5408387454528807,0.20798019966003622
CMR,2016,522518.6,1435.61830727839,5.36737216526029,23454161,97,491,-5,0.4135726705380764,2.0934451673628405,0.346120308600804,1.1292854107187844,13.16641777407927,7.269350911545437,1.851186851542784,2011-2024,0.24087884930049638,13.13891956424004,7.254884878703265,-5,1.8924541266183377,12.722010880220498,7.682894131440589,0.8333333333333333,2.5520042922423185,0.24087884930049638
CMR,2017,536691.2,1444.90682916573,6.08352640758934,24128601,138,410,-5,0.5719353558873969,1.6992282312596574,0.45230757095243845,0.9929658918759647,13.193180024800508,7.2758001203817315,1.9577718638728605,2011-2024,0.346120308600804,13.16641777407927,7.269350911545437,-5,1.851186851542784,12.739904242169416,7.643629362839828,0.8333333333333333,2.869607932468353,0.346120308600804
CMR,2018,550863.8,1461.01969999317,6.10463986256462,24806383,253,1013,-5,1.0198987897590712,4.083626379549167,0.7030474060781943,1.6260248611596053,13.219244685975587,7.286889895570244,1.9607480723776367,2011-2024,0.45230757095243845,13.193180024800508,7.2758001203817315,-5,1.9577718638728605,12.757382448062135,7.622733238654199,0.8333333333333333,3.033797812006169,0.45230757095243845
CMR,2019,565036.4,1470.31785276187,5.55584424286198,25506095,248,868,-5,0.9723166168713792,3.4031081590498276,0.6792087995154816,1.4823106913253754,13.244647202628071,7.293233882767849,1.8803569026466405,2011-2024,0.7030474060781943,13.219244685975587,7.286889895570244,-5,1.9607480723776367,12.774465606613418,7.614228169095348,-1.108695652173913,2.9363651538354483,0.7030474060781943
CMR,2020,579209,1434.51913723409,4.34202268521826,26210558,261,792,-5,0.9957819287937327,3.021683094270637,0.6910359178092507,1.39170049517567,13.269420385097972,7.2685849760323915,1.6756043612564873,2011-2024,0.6792087995154816,13.244647202628071,7.293233882767849,NA,1.8803569026466405,12.791172291570522,7.557911576320547,-1.108695652173913,2.6242711017562534,0.6792087995154816
CMR,2021,595143.75,1443.57600237663,5.52598268395679,26915758,278,827,-5,1.032852205016853,3.0725495451400624,0.7094398340285974,1.4042692272003092,13.296559932251565,7.274878649172877,1.8757915447745332,2011-2024,0.6910359178092507,13.269420385097972,7.2685849760323915,NA,1.6756043612564873,12.807519703207033,7.543471271174184,-1.108695652173913,2.9349245089258744,0.6910359178092507
CMR,2022,611078.5,1458.66180431693,NA,27632771,225,667,-5,0.8142505867399256,2.413800628246802,0.5956724825823821,1.2278262243795983,13.322982344255852,7.2852747220074,2.0254572289761463,2011-2024,0.7094398340285974,13.296559932251565,7.274878649172877,NA,1.8757915447745332,12.867149561444446,7.550014537264726,-1.108695652173913,3.1040609962327466,0.7094398340285974
CMR,2023,627013.25,1468.17837007337,NA,28372687,294,638,-5,1.0362078149313105,2.24864144872849,0.7110891636814866,1.1782368931728473,13.348724546629525,7.2917777072928365,2.0254572289761463,2011-2024,0.5956724825823821,13.322982344255852,7.2852747220074,NA,NA,12.915975373673781,7.53699150560586,-1.108695652173913,3.1040609962327466,0.5956724825823821
